owner_id,full_name,driver_license,address,phone
644,Рожков Ферапонт Ермилович,7564 110971,"п. Чикола, ш. Юбилейное, д. 3/5 стр. 28, 966770",+7 444 061 8585
645,Майя Дмитриевна Смирнова,3978 521887,"п. Любань, пр. Циолковского, д. 7/4 к. 6/4, 594591",+73624176459
646,Никодим Иларионович Соколов,5938 236553,"п. Балтийск, пер. Санаторный, д. 2/3 стр. 6/7, 428276",8 (853) 290-3861
647,Коновалов Леонтий Антипович,4444 522793,"д. Неплюевка, наб. Томская, д. 3 к. 6/3, 608979",+7 234 767 0900
648,Исаева Варвара Феликсовна,3912 859066,"д. Туапсе, ул. Аэродромная, д. 661 к. 1/4, 708242",+7 (638) 293-4797
649,Воронцов Устин Фадеевич,5953 455381,"клх Липецк, наб. Энергетиков, д. 9/9, 404266",8 773 337 0691
650,Софрон Ермилович Бобылев,9347 663845,"д. Петрозаводск, бул. Пирогова, д. 2, 856571",+7 354 936 3549
651,Руслан Юльевич Хохлов,5679 845811,"п. Сальск, бул. Набережный, д. 9/7 стр. 54, 503424",8 (982) 941-1322
652,Фомина Людмила Даниловна,7165 876751,"с. Бомнак, бул. Котовского, д. 8/3 стр. 1/2, 475134",+70883070372
653,Субботина Евпраксия Юльевна,4383 567643,"ст. Чегем, алл. Пригородная, д. 4 к. 9, 617378",89642160548
654,Молчанова Виктория Даниловна,2133 951909,"п. Екатеринбург, ш. Выгонное, д. 77 стр. 718, 200297",83489466010
655,Коновалова Евпраксия Васильевна,5606 584113,"д. Невьянск, пер. З.Космодемьянской, д. 457, 336220",8 (898) 028-7754
656,Абрамов Адриан Трофимович,9140 463222,"г. Калач, пр. Дзержинского, д. 93 к. 8/6, 206349",80472683571
657,Соловьева Полина Наумовна,1422 644378,"г. Мезень, пер. Монтажников, д. 6/9 стр. 421, 719783",8 (051) 964-22-11
658,Степанов Софрон Федотович,1377 474316,"ст. Рыбинск, пр. Шевченко, д. 541 стр. 2/5, 624344",+7 203 288 62 84
659,Агафья Ждановна Бобылева,8528 757532,"п. Южно-Сахалинск, ш. Энтузиастов, д. 30 стр. 28, 551591",8 797 480 7261
660,Панов Ферапонт Тихонович,2072 170777,"г. Ямбург, ш. Подстанция, д. 5/2 к. 7, 899515",8 (166) 299-99-15
661,Фока Марсович Третьяков,9154 654295,"г. Кяхта, бул. Беляева, д. 26 к. 9, 851882",8 (000) 361-21-25
662,Раиса Борисовна Ефремова,5229 762838,"г. Нижний Тагил, ул. Приозерная, д. 3/9, 280951",80020491195
663,Быкова Валерия Ефимовна,6026 392650,"д. Курган, ш. Прибрежное, д. 23 стр. 20, 747748",8 (842) 130-97-12
664,Беляева Марфа Дмитриевна,1804 163383,"д. Туруханск, ул. 30 лет Победы, д. 43 стр. 5, 825534",8 331 031 23 36
665,Давыдов Спиридон Филиппович,3558 868918,"с. Зарайск, пер. Шоссейный, д. 220 к. 1/9, 893376",+7 115 041 6910
666,Фаина Тимуровна Герасимова,8984 965389,"г. Жуковский, ул. Лермонтова, д. 4, 421880",+7 354 437 3262
667,Тихон Тимурович Панов,5267 911457,"д. Томари, бул. Коммуны, д. 2/4, 633563",8 344 813 4350
668,Валентина Кирилловна Мельникова,9338 731642,"п. Североморск, алл. Черемушки, д. 3/6, 554139",+7 (573) 090-6358
669,Князева Александра Даниловна,5185 278242,"к. Арсеньев, ш. Карбышева, д. 219 к. 20, 609449",8 387 373 70 51
670,Гусев Пахом Демидович,5524 421744,"д. Таганрог, ул. Ворошилова, д. 544 стр. 3, 359719",+79277759515
671,Тарасова Евдокия Геннадиевна,4785 563009,"д. Чусовой, наб. Астраханская, д. 3/2 стр. 2, 986459",+7 411 143 1998
672,Капустин Федот Димитриевич,4356 525736,"д. Тверь, ш. Центральное, д. 162 стр. 23, 402494",+7 091 309 2542
673,Кононов Гаврила Ааронович,7385 548544,"с. Шаховская, ул. Курская, д. 9/2 стр. 5/9, 623419",8 (351) 312-0008
674,Евдоким Димитриевич Белозеров,1854 400513,"д. Яшалта, ш. Мичурина, д. 6/8 к. 246, 418002",8 (242) 350-2327
675,Владлен Ильясович Ефимов,6071 664902,"п. Партизанск, алл. Азина, д. 6/9 стр. 57, 694357",85362479495
676,Соколова Регина Артемовна,7508 923988,"с. Нижнеудинск, пр. Королева, д. 118 к. 8, 870984",8 (358) 412-8409
677,Ангелина Яковлевна Исаева,8512 222397,"к. Малоярославец, алл. Мельничная, д. 79 к. 9, 013935",+7 327 535 0820
678,Белозеров Ладимир Александрович,2958 664727,"д. Кырен, наб. Космодемьянской, д. 6 стр. 2, 380737",+7 247 279 4859
679,Ратмир Теймуразович Зуев,9585 179714,"п. Инта, ш. Калужское, д. 8, 469673",+7 820 313 0643
680,Семен Валерьянович Пестов,7670 171146,"ст. Нефтекамск, наб. Правды, д. 7 стр. 151, 537655",+7 (927) 537-5154
681,Евсей Адамович Григорьев,9619 276995,"клх Кош-Агач, бул. Колхозный, д. 333, 421800",80804351695
682,Вера Владимировна Трофимова,9024 851669,"г. Тимашевск, бул. Западный, д. 32 к. 48, 695531",8 (149) 766-90-30
683,Артемий Валерьянович Степанов,8217 775929,"с. Завьялиха, пер. Морозова, д. 8/4, 876213",8 (872) 740-93-26
684,Федоров Епифан Всеволодович,4608 410218,"к. Губкинский, бул. Песочный, д. 73 стр. 97, 682734",8 869 298 5311
685,Ангелина Тимуровна Симонова,8297 586172,"с. Славгород, ш. 9 мая, д. 5 стр. 505, 161009",+7 (178) 527-8920
686,Аггей Иосипович Архипов,5722 716689,"ст. Магас, пер. Кооперативный, д. 429 стр. 60, 762927",8 (304) 488-0365
687,Симон Юлианович Евдокимов,7842 559438,"п. Октябрьский (Башк.), ул. Нефтяников, д. 85 стр. 7/8, 027319",81644472442
688,Казаков Адриан Владиленович,9484 876842,"г. Голицыно, наб. Алтайская, д. 17 к. 1, 930264",8 (703) 406-2161
689,Дарья Феликсовна Корнилова,5778 493108,"клх Кропоткин (Краснод.), пер. Тенистый, д. 90, 987922",+7 (489) 071-8191
690,София Львовна Федорова,3054 585294,"ст. Когалым, ул. Ясная, д. 5/8 стр. 84, 886873",8 (888) 832-6477
691,Петр Юлианович Сысоев,4851 825208,"д. Торжок, алл. Запорожская, д. 48, 374956",8 085 606 70 09
692,Молчанов Флорентин Григорьевич,4970 773415,"г. Ахтубинск, пер. Ломоносова, д. 1 к. 9/7, 296463",8 (202) 762-9143
693,Амвросий Давыдович Громов,2676 771704,"ст. Буйнакск, ш. Высокое, д. 483, 933240",8 077 355 4883
694,Зайцева Дарья Робертовна,9462 969825,"г. Котлас, ул. Березовая, д. 34 к. 33, 375483",8 417 733 42 01
695,Агафья Анатольевна Федосеева,9519 209633,"д. Чулым, наб. Сурикова, д. 844, 790328",8 340 512 1127
696,Одинцова Маргарита Тимуровна,6204 535572,"с. Пушкинские Горы, пр. Культуры, д. 85 стр. 6, 154256",+7 925 361 07 63
697,Зуев Иван Бориславович,9118 442980,"д. Артем, ул. 9 мая, д. 5 к. 5, 039190",8 (976) 824-2736
698,Екатерина Евгеньевна Яковлева,5667 226781,"клх Калязин, бул. Ушакова, д. 219, 911848",8 594 440 2715
699,Клавдия Федоровна Петрова,4499 929570,"клх Прохладный, ш. Лазо, д. 492, 443672",8 317 327 44 97
700,Устинов Касьян Ильич,6490 390755,"ст. Хатанга, пр. Автомобилистов, д. 36 стр. 7/4, 586445",85075151536
701,Соколов Ладислав Бориславович,6765 460207,"с. Петухово, наб. Томская, д. 6 стр. 951, 591327",8 (452) 303-9068
702,Горбунов Капитон Аверьянович,8179 726180,"клх Магас, пр. Пугачева, д. 766 стр. 298, 168233",+77204226531
703,Наталья Матвеевна Некрасова,8483 767706,"клх Каргасок, алл. Шахтерская, д. 353, 439958",+7 945 293 26 14
704,Сергеева Зинаида Наумовна,1489 859043,"ст. Амурск, бул. Лесный, д. 297 стр. 560, 142515",+7 192 011 8316
705,Остап Адамович Воронов,8541 730328,"клх Калач, пр. Титова, д. 2 стр. 669, 228611",+7 245 658 08 80
706,Герасимова Глафира Валентиновна,1999 599317,"с. Учалы, пр. Запорожский, д. 2 стр. 36, 377630",+77855940474
707,Полина Ильинична Виноградова,8241 773118,"д. Черняховск, алл. Лермонтова, д. 8, 184650",+7 (186) 182-3666
708,Шубина Кира Никифоровна,1905 972859,"д. Ржев, ш. Блюхера, д. 6 стр. 6/8, 279190",+7 (990) 405-70-32
709,Ярополк Егорович Сергеев,6058 761559,"д. Буйнакск, ул. Бульварная, д. 807, 365731",8 839 631 51 40
710,Ираклий Всеволодович Крюков,7115 453779,"клх Щельяюр, алл. Дружба, д. 10, 396393",8 (806) 235-3958
711,Глафира Леоновна Петрова,4448 128102,"ст. Пермь, пер. Литейный, д. 4, 864459",+7 (582) 237-32-78
712,Маргарита Артемовна Дьячкова,1322 174696,"п. Мичуринск, ул. Родниковая, д. 5/1 к. 8/3, 073756",+7 501 325 29 97
713,Гущина Милица Тимуровна,8945 305352,"клх Грозный, ш. Воронежское, д. 251, 748268",+77698555220
714,тов. Копылова Валентина Дмитриевна,2701 913928,"клх Усть-Катав, алл. Станционная, д. 7 стр. 31, 047091",8 (511) 244-56-58
715,София Архиповна Матвеева,5295 209397,"клх Киржач, ул. Малая, д. 39 к. 472, 414312",+7 362 979 15 78
716,Андрон Васильевич Федосеев,3479 593623,"к. Махачкала, пр. Рыбацкий, д. 8/9 стр. 842, 663045",+76155067990
717,Аксенов Селиверст Денисович,3819 468513,"д. Губаха, пр. Комсомольский, д. 16 стр. 46, 959712",+77483463619
718,Аким Тимурович Крылов,3873 213710,"ст. Мураши, ул. Революции, д. 287 стр. 8/5, 279520",8 (737) 688-59-24
719,Куприян Валерьевич Жуков,4005 702616,"д. Малая Вишера, алл. Карла Либкнехта, д. 6/8 к. 16, 849791",+78541374588
720,Зимин Агап Яковлевич,6855 500448,"г. Горячий Ключ, алл. Правды, д. 9, 182262",+73333428925
721,Марина Ждановна Русакова,8336 824201,"п. Ессентуки, ш. Инженерное, д. 9/8 к. 394, 494826",+7 991 425 6454
722,Горшкова Нонна Рудольфовна,3083 370881,"д. Ейск, ш. Кузнецкое, д. 13, 263879",8 652 977 8570
723,Варвара Вадимовна Козлова,1856 484542,"к. Петрозаводск, ул. Владимирская, д. 59, 775094",+7 (942) 942-52-19
724,Лонгин Давидович Шубин,6996 458539,"д. Билибино, бул. Нижний, д. 4 стр. 5, 722517",+7 386 572 74 85
725,Надежда Руслановна Шестакова,3663 442376,"д. Мурманск, пр. Вокзальный, д. 36 стр. 8/7, 140696",8 (627) 506-2150
726,Галина Антоновна Громова,2713 622261,"г. Миасс, пр. Дальний, д. 59, 425449",8 (450) 824-95-60
727,Полина Валериевна Пономарева,8686 402742,"ст. Красноселькуп, пер. Советов, д. 86 к. 7/1, 602948",+7 (501) 478-13-92
728,Борисов Андрон Давидович,9712 472472,"ст. Невинномысск, ул. Панфилова, д. 75 к. 9/7, 952704",+7 523 932 6536
729,Ксения Руслановна Дорофеева,8062 436296,"с. Комсомольск-на-Амуре, бул. Уральский, д. 7/5 к. 12, 128000",8 (530) 046-8277
730,Глафира Филипповна Корнилова,3556 781661,"д. Сузун, алл. Карбышева, д. 3/5 к. 94, 201759",8 (475) 108-4625
731,Орлова Анастасия Анатольевна,7611 422997,"г. Миллерово, ш. Поселковое, д. 44 стр. 883, 344736",8 (762) 528-81-62
732,Николаев Рубен Яковлевич,3550 896183,"п. Мелеуз, бул. Харьковский, д. 1/5 стр. 68, 063928",+79062519584
733,тов. Родионов Олимпий Захарьевич,5418 326520,"ст. Магас, ул. Ручейная, д. 608 стр. 1/5, 447782",+7 (741) 135-7967
734,тов. Комиссарова Жанна Руслановна,8172 422756,"к. Нефтегорск (Самар.), бул. Комарова, д. 5 стр. 1/4, 044304",+7 (305) 369-2200
735,Лора Федоровна Сазонова,3530 629830,"г. Мокшан, пр. Майский, д. 208, 586614",+7 147 404 2610
736,Макаров Фома Владиславович,3215 920099,"клх Моршанск, ш. Школьное, д. 28, 368513",+7 842 956 28 99
737,Орлов Парамон Евсеевич,3521 124820,"г. Рязань, наб. Ключевая, д. 8/7, 083696",+7 426 446 0898
738,Прасковья Руслановна Никифорова,4028 233362,"ст. Кажим, ш. Невского, д. 3 к. 5, 613843",+7 027 311 7879
739,Семенова Ульяна Васильевна,1840 388568,"ст. Белый Яр (Томск.), пер. Технический, д. 2, 036489",+7 785 595 37 70
740,Борислав Зиновьевич Сазонов,2193 103699,"клх Алапаевск, ул. Воронежская, д. 279, 945007",8 318 828 24 61
741,Жанна Ивановна Моисеева,7854 406782,"клх Бавлы, наб. Калинина, д. 370 стр. 4/7, 674893",8 (811) 221-85-03
742,Людмила Александровна Боброва,7648 144001,"д. Ногинск (Моск.), наб. Тенистая, д. 697, 864190",+7 (103) 253-64-62
743,Белова Глафира Богдановна,8497 269798,"с. Туапсе, пр. Белинского, д. 5/2 к. 9/2, 188575",8 (662) 089-75-98
744,Серафим Федотович Воробьев,7160 456993,"д. Сухиничи, пер. Ленский, д. 70 к. 16, 438768",+7 082 580 17 45
745,Федорова Фаина Алексеевна,3562 848757,"ст. Юрьевец (Иван.), наб. Кооперативная, д. 7 к. 3/7, 128815",88811965894
746,Герасим Геннадиевич Субботин,2010 968878,"г. Тюмень, бул. Песчаный, д. 6 стр. 9/5, 393222",+7 741 306 7013
747,Дарья Артемовна Прохорова,2750 859357,"ст. Мелеуз, алл. Черемуховая, д. 4/4 к. 425, 167186",8 329 446 28 78
748,Артемьев Елизар Венедиктович,5564 638494,"клх Якутск, пер. Магистральный, д. 225 к. 2, 168887",8 (212) 697-0463
749,Юрий Иосифович Калашников,8558 539744,"клх Арзамас, пр. Чкалова, д. 222 стр. 4/8, 107078",+7 676 701 4703
750,Морозова Наталья Юрьевна,1771 753167,"клх Москва, бул. Азовский, д. 4, 782799",+7 333 463 30 61
751,Агафонов Иннокентий Герасимович,7737 573343,"с. Березники, пер. Заводской, д. 8/5 стр. 5, 923281",8 (151) 038-7868
752,Крюкова Светлана Артемовна,4799 560451,"г. Владимир, ул. Шолохова, д. 51 к. 76, 578649",+75019799725
753,Аверкий Фомич Тетерин,3789 492096,"д. Щелково, наб. Надежды, д. 863 к. 339, 665642",+7 (987) 644-8522
754,Марина Борисовна Новикова,1549 157614,"п. Минеральные Воды, бул. Строительный, д. 82 стр. 9/8, 078254",85843253250
755,Лукин Моисей Фадеевич,4909 268605,"к. Шамары, пр. Слободской, д. 6/1 стр. 2/9, 136431",84290998152
756,тов. Баранов Кондратий Феофанович,2920 870453,"с. Быково (метеост.), наб. К.Маркса, д. 54 к. 15, 009596",8 (311) 364-95-36
757,Анисим Анатольевич Ситников,6611 508654,"д. Ирбит, ш. Космодемьянской, д. 6 к. 1, 073609",8 678 136 9399
758,Дорофеев Самуил Даниилович,4196 927556,"к. Новый Уренгой, наб. Ударная, д. 92 стр. 299, 949153",8 (991) 802-0162
759,Горбачев Варлаам Даниилович,3938 162085,"ст. Бийск, алл. Советская, д. 99, 532865",+7 (931) 241-1488
760,Светлана Феликсовна Савина,7135 868049,"г. Котлас, пр. Дальневосточный, д. 14 стр. 23, 985571",8 187 137 0888
761,Исакова Элеонора Юльевна,1017 542997,"п. Соловки, ул. Шевченко, д. 73 к. 373, 298669",86598085472
762,Нина Валентиновна Владимирова,6691 143700,"клх Петрозаводск, пер. Пролетарский, д. 22 к. 269, 694107",8 884 337 3832
763,Алексеева Александра Валентиновна,7503 695933,"п. Североуральск, ш. Ильича, д. 2 стр. 58, 807364",8 114 398 6766
764,Любовь Болеславовна Жданова,7361 758889,"д. Москва, наб. Элеваторная, д. 70 стр. 50, 726617",8 (640) 858-0577
765,Людмила Романовна Филиппова,2859 805719,"к. Геленджик, бул. Бажова, д. 1, 019363",8 223 525 5138
766,Панкратий Трифонович Карпов,6501 667288,"с. Котлас, пер. Заливный, д. 4 к. 219, 633167",84770768366
767,Кондрат Трофимович Шестаков,9517 365728,"ст. Жигулевск, ул. Гастелло, д. 5/9, 862899",+7 (582) 811-8729
768,Матвеев Федосий Игоревич,5465 801960,"г. Верхний Баскунчак, пр. Отрадный, д. 56 стр. 3, 865167",85708010596
769,Гордеев Эраст Алексеевич,6754 232755,"клх Магадан, ул. Кутузова, д. 554 к. 107, 542177",+7 655 876 04 86
770,Антонов Дорофей Арсенович,4562 516200,"п. Жигулевск, бул. Фрунзе, д. 123 к. 8, 460367",8 545 342 80 02
771,Ладислав Тихонович Котов,5096 708565,"к. Тында, ул. Индустриальная, д. 237 стр. 54, 638017",+7 656 711 1687
772,Елизавета Мироновна Смирнова,5331 175696,"клх Вязьма, ул. 8-е Марта, д. 8/8 стр. 405, 344944",+7 622 881 65 96
773,Ширяев Лавр Демьянович,2695 878776,"г. Миасс, наб. Центральная, д. 5/3 к. 72, 348875",8 (534) 152-4816
774,Алла Кузьминична Ильина,1446 939261,"д. Гусь-Хрустальный, бул. 50 лет ВЛКСМ, д. 176, 335082",+7 (124) 529-65-44
775,Вероника Архиповна Гущина,1544 933368,"с. Ачхой Мартан, бул. Амурский, д. 7 к. 2, 673885",8 867 914 86 35
776,Давыд Давыдович Мясников,3795 134799,"к. Игнашино, наб. Торговая, д. 70, 749578",+7 (027) 911-34-26
777,Анжела Григорьевна Фокина,9810 697402,"г. Таштагол, пер. Марта 8, д. 854, 227772",8 348 277 64 04
778,Горбунова Татьяна Максимовна,7148 615558,"г. Любань, ш. Прибрежное, д. 9 к. 80, 780631",8 (897) 835-63-92
779,Фотий Арсенович Рогов,7617 883012,"клх Макаров, ул. М.Горького, д. 7, 890510",+79131267612
780,Шестакова Ираида Ефимовна,1558 411926,"г. Кимры, бул. Снежный, д. 7 к. 5, 249050",86002651212
781,Евфросиния Аскольдовна Некрасова,1958 927825,"д. Пушкино (Моск.), бул. О.Кошевого, д. 736 стр. 3, 837969",+7 (702) 971-16-87
782,Доронин Онуфрий Антонович,7748 250767,"п. Усолье Сибирское, наб. Плеханова, д. 81 к. 27, 016801",+7 (807) 670-1671
783,Гришин Самсон Анисимович,5013 295560,"п. Томари, алл. Коммунаров, д. 2 стр. 82, 957873",+76555434151
784,Сергей Димитриевич Григорьев,2582 977141,"к. Охотск, бул. Полярный, д. 9 к. 1/4, 423822",+7 721 839 60 98
785,Симон Гертрудович Маслов,6940 225639,"к. Тутаев, наб. Дорожная, д. 904 стр. 15, 593645",8 (029) 109-58-20
786,Зинаида Аскольдовна Исакова,8639 430349,"г. Егорьевск, ш. Металлургов, д. 22 к. 75, 986058",8 032 817 09 42
787,Татьяна Эдуардовна Орлова,3041 731553,"к. Фатеж, бул. К.Маркса, д. 164 стр. 85, 884406",+7 917 883 74 97
788,Казакова Лора Андреевна,7165 595742,"клх Оленек, ш. Розы Люксембург, д. 8 к. 74, 528710",+73450020459
789,Любосмысл Арсеньевич Красильников,3929 704587,"г. Жиганск, пер. Седова, д. 44 стр. 2, 294672",+7 (156) 065-55-53
790,Фомичева Надежда Ивановна,7680 128796,"д. Приморско-Ахтарск, наб. Прохладная, д. 4/9 к. 8/9, 238409",+7 (536) 352-6727
791,Большакова Таисия Эльдаровна,6526 648416,"с. Надым, пр. Ульяновский, д. 688 стр. 337, 486715",8 233 474 09 61
792,Агата Геннадиевна Федотова,8051 470824,"с. Кажим, пр. Смирнова, д. 720 стр. 154, 575283",+7 987 843 82 33
793,Валерия Ефимовна Корнилова,4839 184531,"ст. Медногорск, пер. Новгородский, д. 2/4 к. 377, 184523",+7 023 678 19 37
794,Силин Тарас Алексеевич,5433 811715,"к. Сочи, бул. Кубанский, д. 16, 272487",8 534 959 1366
795,Лариса Дмитриевна Киселева,4470 383621,"к. Ростов, ш. Ильича, д. 47 стр. 112, 505386",8 (460) 019-80-16
796,Ратмир Ефстафьевич Доронин,3918 288214,"клх Сортавала, наб. Толбухина, д. 79 стр. 9/3, 099382",8 676 959 8058
797,Осипова Наталья Михайловна,1537 619320,"д. Грозный, ул. Прохладная, д. 6/4 стр. 34, 777855",+75976939864
798,Кудрявцев Вадим Якубович,1764 400733,"п. Магнитогорск, бул. Ивановский, д. 2/4, 944046",+7 736 377 39 75
799,Куприян Аверьянович Ершов,4555 182491,"г. Ряжск, пр. Седова, д. 1/1, 788976",8 512 409 34 22
800,Крылов Рюрик Бенедиктович,1741 577553,"п. Тобольск, пр. Геологический, д. 620, 833025",+78635573074
801,Иванна Вадимовна Турова,8494 276551,"ст. Оха, бул. Строительный, д. 9 к. 6/7, 109622",8 (336) 347-37-11
802,Борислав Владиславович Горбачев,3719 250373,"п. Верхний Баскунчак, пр. Рыбацкий, д. 1/8, 570926",8 206 324 63 41
803,Архипова Майя Борисовна,8647 366126,"с. Холмск, бул. Моховой, д. 70, 271407",8 (246) 840-84-94
804,Маргарита Артемовна Котова,6447 631273,"п. Агинское (Забайк.), бул. Пушкина, д. 4 стр. 68, 286538",+7 (818) 279-5475
805,Самсон Тарасович Кондратьев,4153 869520,"клх Наро-Фоминск, пр. Студенческий, д. 931 стр. 46, 902804",8 (458) 339-5769
806,Екатерина Робертовна Дорофеева,7557 610277,"г. Ялуторовск, ш. Никитина, д. 8, 920963",+77427201153
807,Александр Арсеньевич Шарапов,5801 272378,"д. Мытищи, бул. Космодемьянской, д. 78 стр. 8/2, 491286",8 673 853 3137
808,Гостомысл Фадеевич Поляков,9859 862966,"д. Кисловодск, ш. Комсомольское, д. 4/8 к. 95, 852406",+7 (451) 480-68-25
809,Вера Ильинична Артемьева,7512 134580,"ст. Кондопога, пер. Проточный, д. 485 к. 8, 400964",8 (434) 171-37-73
810,Фомин Валентин Гурьевич,2344 609760,"д. Рыльск, ш. Черемушки, д. 7 к. 8/4, 625070",8 137 842 76 29
811,Юдин Силантий Власович,7420 824516,"п. Киренск, пер. Космодемьянской, д. 8/6 к. 44, 394291",+7 669 900 9260
812,Прохоров Мартын Даниилович,8719 800112,"с. Баргузин, бул. Центральный, д. 8, 311662",8 (160) 991-82-12
813,Бирюкова Надежда Борисовна,9680 572087,"клх Елабуга, пр. Гоголя, д. 650, 285877",+78461599734
814,Некрасов Фока Вилорович,4496 627079,"ст. Кириши, бул. Депутатский, д. 47 стр. 41, 493065",8 921 251 2674
815,Кулагина Евгения Богдановна,9453 160139,"п. Ухта, пр. Базарный, д. 7/5, 140567",+7 973 541 10 05
816,Егоров Елизар Терентьевич,2934 208874,"клх Крымск, пер. Орджоникидзе, д. 662 к. 21, 470026",8 523 090 1477
817,Суворов Феофан Артемьевич,2044 945726,"с. Бузулук, ул. Горная, д. 2/5 к. 6/7, 707911",8 (057) 599-18-06
818,Евдокия Степановна Ларионова,4385 134693,"к. Алагир, бул. Войкова, д. 29 стр. 6/6, 282725",8 623 905 23 28
819,Аркадий Викторович Фадеев,6735 280485,"г. Мытищи, ул. Лазо, д. 80, 806654",+7 (531) 930-58-40
820,Миронова Акулина Захаровна,3464 317975,"п. Мичуринск, пр. Кузнецова, д. 6 стр. 9, 259144",8 809 397 5853
821,Агата Рудольфовна Ширяева,9677 333330,"к. Тобольск, наб. Крайняя, д. 928 к. 37, 573252",+7 (429) 781-7550
822,Платон Борисович Романов,6965 272384,"г. Коломна, ул. Советская, д. 506 стр. 13, 855010",+73588184493
823,Вишняков Август Арсеньевич,3423 320593,"к. Асино, алл. Красных Партизан, д. 3/6 стр. 4/4, 458218",8 (865) 783-44-09
824,Хохлова Екатерина Леонидовна,8626 617783,"п. Алексин, бул. Тюленина, д. 923, 394688",8 (595) 690-4792
825,Прохорова Галина Кузьминична,6495 146384,"ст. Артем, ш. Песочное, д. 684 стр. 4, 412895",+7 766 941 1605
826,Маслов Вадим Арсеньевич,5419 400441,"д. Красноуральск, ш. Металлистов, д. 2/9 стр. 2/5, 301776",+7 (697) 322-92-99
827,Семенов Артемий Гаврилович,9589 940840,"г. Курумкан, пер. Сурикова, д. 6, 961611",+7 (641) 008-0299
828,Ульяна Феликсовна Мухина,1491 516843,"с. Щелково, ул. Крайняя, д. 316 стр. 93, 511130",+7 (830) 308-4732
829,Блинов Корнил Давидович,4967 759745,"клх Магнитогорск, ш. Труда, д. 31 стр. 9/9, 414137",8 453 700 3722
830,Суханова Маргарита Дмитриевна,4065 376767,"к. Ангарск, бул. Просторный, д. 941, 221306",+7 396 210 2190
831,Гордеев Вениамин Ерофеевич,5565 676988,"к. Кетченеры, алл. Спортивная, д. 7 к. 2/3, 053301",8 289 908 6784
832,Данилов Михей Ермолаевич,7539 675551,"п. Карачаевск, наб. Краснознаменная, д. 48, 421436",8 (486) 587-48-57
833,Денис Марсович Корнилов,5101 529666,"с. Глазов, ш. Клубное, д. 9, 883034",8 (830) 911-21-81
834,Прокофий Эдуардович Герасимов,1567 392280,"п. Забайкальск, бул. Минский, д. 400 стр. 188, 812528",8 (608) 472-23-29
835,Фролов Иосиф Ярославович,2796 847538,"к. Котлас, алл. Аэродромная, д. 4/4 к. 6/3, 766614",+7 (026) 708-1406
836,Ксения Богдановна Сазонова,3774 538431,"ст. Петушки, алл. Королева, д. 9/5 к. 181, 209605",8 688 782 52 41
837,Устинова Виктория Ефимовна,2717 515253,"п. Урюпинск, алл. Тепличная, д. 936 стр. 4, 919046",8 843 488 3035
838,Эрнст Жоресович Суворов,7003 440663,"ст. Можга, алл. Ягодная, д. 410 стр. 564, 828310",+77693639309
839,Антонов Афиноген Афанасьевич,6095 236101,"с. Ноглики, ш. Советское, д. 5 стр. 298, 383021",8 051 798 17 41
840,Исаков Михей Даниилович,8652 713985,"к. Льгов, пр. Микрорайон, д. 480 к. 64, 198134",8 132 266 28 68
841,Майя Аскольдовна Воронцова,5057 305927,"к. Тамбов, ул. Кузнецкая, д. 930 стр. 15, 658347",8 669 108 4711
842,Афанасий Фролович Брагин,8681 158396,"г. Йошкар-Ола, пер. Тепличный, д. 5 стр. 148, 053419",8 104 483 97 01
843,Гусева Евгения Рубеновна,3167 226633,"п. Луга, ул. Седова, д. 112, 205834",+7 (814) 641-22-10
844,Викентий Устинович Субботин,5879 802900,"к. Лагань, наб. Харьковская, д. 970, 512519",81444693853
845,тов. Попова Мария Вениаминовна,7240 181159,"клх Звенигород, наб. Луговая, д. 315, 812545",+79961404841
846,Евсей Абрамович Попов,7316 742417,"с. Пушкино (Моск.), ш. Запрудное, д. 5 стр. 1, 958879",87224239397
847,Зайцева Глафира Евгеньевна,1570 427019,"ст. Камень-на-Оби, пер. 40 лет Октября, д. 840 стр. 9/2, 108886",8 (723) 904-4279
848,г-жа Беспалова Ангелина Сергеевна,8759 801908,"с. Когалым, пр. Индустриальный, д. 68 стр. 85, 105882",+7 364 412 94 48
849,Зимина Нинель Геннадиевна,7226 176399,"г. Малая Вишера, ул. Тимирязева, д. 227, 484516",+7 440 015 39 11
850,Евстафий Георгиевич Козлов,1826 256044,"п. Шахты, пер. Сенной, д. 46 стр. 417, 938273",8 (376) 552-2429
851,Митофан Анисимович Колесников,8000 794153,"к. Иваново, пр. 9 Января, д. 6/4 к. 30, 669141",89271805892
852,Станислав Гертрудович Белоусов,7008 376339,"клх Усть-Камчатск, ш. Кавказское, д. 34 к. 526, 552066",+7 985 580 1289
853,Вера Васильевна Шарапова,5812 186553,"д. Домодедово, ш. Детское, д. 3 к. 5, 887226",8 (626) 186-6521
854,Кузнецов Любосмысл Еремеевич,1729 894382,"ст. Смирных, ул. Транспортная, д. 8 к. 62, 388875",8 531 182 93 87
855,Лукин Аникей Матвеевич,5344 308046,"г. Углегорск, пер. ДОС, д. 3, 537592",83940612838
856,Агафонова Акулина Архиповна,9016 587502,"д. Саратов, пер. Коминтерна, д. 1/7 к. 9/5, 494068",+79128905387
857,Архипова Татьяна Валериевна,1542 275067,"г. Лысьва, пр. Камский, д. 149 к. 84, 755646",8 (905) 558-85-06
