owner_id,full_name,driver_license,address,phone
644,Евсеев Михей Анисимович,7511 986827,"ст. Устюжна, наб. Челюскинцев, д. 6/3 стр. 6/3, 328293",+7 202 569 1330
645,Поляков Евстафий Димитриевич,6992 194689,"с. Борзя, бул. Красногвардейский, д. 8/6 стр. 376, 995530",+7 (453) 012-39-84
646,Глафира Егоровна Новикова,7464 114594,"клх Гусь-Хрустальный, алл. Чапаева, д. 2/1, 722240",8 076 487 1775
647,Надежда Борисовна Ефремова,5332 662636,"г. Орск, бул. Моховой, д. 3/8 к. 95, 225909",8 668 448 2373
648,Савельева Ульяна Анатольевна,3024 576877,"п. Вендинга, ул. Виноградная, д. 9/1, 586901",8 (074) 039-25-19
649,Юлия Ждановна Шубина,7038 805511,"д. Мончегорск, ш. Рябиновое, д. 2/3 стр. 82, 433872",+7 (054) 221-62-65
650,Осипова Феврония Мироновна,5295 712955,"клх Абинск, пер. Привольный, д. 54 стр. 8, 488789",85047020596
651,Любовь Анатольевна Костина,7242 962367,"ст. Северобайкальск, наб. Саратовская, д. 7/4 к. 69, 342777",8 225 920 6165
652,Баранова Элеонора Валентиновна,7086 213609,"д. Ербогачен, пер. Февральский, д. 715, 029559",8 363 726 29 42
653,Мельников Афиноген Игнатьевич,4830 594379,"клх Усть-Илимск, ул. Омская, д. 41 к. 904, 211221",+7 (154) 815-82-68
654,Сигизмунд Трифонович Петухов,1410 749641,"ст. Череповец, пер. Энгельса, д. 9, 644200",8 298 778 73 58
655,Никанор Трифонович Бобров,6374 739717,"ст. Глазов, пр. Карьерный, д. 34 стр. 792, 213204",+7 042 948 31 47
656,Татьяна Вадимовна Тарасова,4626 779112,"п. Плесецк, пер. Литейный, д. 428 стр. 180, 666020",+7 053 285 3863
657,Агата Леонидовна Евдокимова,2035 766269,"ст. Инта, алл. Белорусская, д. 358 к. 3/1, 768627",8 332 838 96 33
658,Надежда Артемовна Селезнева,8606 835132,"клх Уренгой, алл. Розы Люксембург, д. 2/4 к. 9/5, 013282",+7 (392) 188-3527
659,Артемьева Ангелина Станиславовна,5951 780776,"клх Андреаполь, пр. 8-е Марта, д. 2/1 к. 6/3, 881431",82797617815
660,Наина Харитоновна Красильникова,7689 222343,"к. Талдом, бул. Северный, д. 76, 686295",81257349899
661,Галина Львовна Большакова,3290 147549,"клх Салават, бул. Зеленый, д. 5/3 стр. 874, 966941",8 (996) 708-08-97
662,Сергей Дмитриевич Шилов,1609 419149,"с. Кыштым, пер. Каштановый, д. 2, 734785",+7 (698) 816-4980
663,Лука Августович Вишняков,9071 221761,"г. Муром, ул. Речная, д. 36, 066489",+7 082 484 5813
664,Шашков Тимур Геннадиевич,2592 346205,"с. Мезень, ш. Азовское, д. 5/2 стр. 7, 027500",+7 305 661 9953
665,Меркушев Мирон Терентьевич,9807 242254,"д. Кудымкар, алл. Бабушкина, д. 7 стр. 1/9, 018726",+7 013 651 0344
666,Ипполит Васильевич Моисеев,7367 575679,"с. Кызыл, наб. Челюскинцев, д. 6/3 стр. 1, 221559",86725622219
667,Фролов Ермолай Ерофеевич,7078 803055,"к. Тамбей, пр. 30 лет Победы, д. 9 к. 6, 939652",+7 383 507 12 45
668,Рябова Валентина Викторовна,9850 539486,"клх Красная Поляна, алл. Брянская, д. 417 к. 87, 648839",8 855 852 2942
669,Коновалова Вера Кузьминична,3531 535037,"г. Тверь, пр. Жукова, д. 171 к. 1, 549147",8 (447) 353-52-47
670,Кира Вадимовна Щукина,2622 974190,"к. Челябинск, бул. Высоцкого, д. 54 к. 60, 788033",+7 836 113 38 92
671,Андрей Якубович Мухин,9017 745558,"к. Ивдель, пер. Шишкина, д. 50 к. 3/6, 521746",8 353 780 1891
672,Самсон Геннадиевич Калинин,7686 393328,"с. Верхний Баскунчак, пр. Азина, д. 3/7 стр. 443, 299946",8 450 999 90 01
673,Кириллов Фадей Измаилович,1536 823811,"д. Анадырь, алл. 50 лет Октября, д. 21 стр. 9/5, 246488",+79979572857
674,Филимон Иларионович Симонов,7070 327823,"ст. Чулым, алл. Волгоградская, д. 879, 248839",8 (170) 598-44-51
675,Евфросиния Олеговна Чернова,8264 566297,"д. Воронеж, алл. Тамбовская, д. 938, 681193",87814590099
676,Сергеева Валентина Павловна,4868 997004,"к. Моздок, пер. Шмидта, д. 4/4, 158807",+7 532 601 1939
677,Крылов Твердислав Валерьянович,6942 204180,"п. Можга, ул. Петровская, д. 1/1 к. 9, 810450",+7 (437) 361-58-73
678,Олег Викентьевич Фомичев,7018 670913,"п. Нижнекамск, бул. Юности, д. 63 стр. 19, 585615",+77315663979
679,Коновалов Виктор Бориславович,6876 163491,"п. Палана, пер. Западный, д. 48 стр. 8/3, 028966",8 053 428 16 44
680,Крюков Остромир Артемьевич,7523 389282,"д. Славгород, бул. Логовой, д. 9 к. 7, 051038",8 (027) 304-2763
681,Симон Бориславович Белоусов,4109 228093,"с. Гатчина, ш. Угловое, д. 4 стр. 196, 764909",+7 (288) 498-74-55
682,Крюков Изот Игнатович,8450 196126,"ст. Сусуман, пр. Физкультурный, д. 70, 164034",+7 (988) 187-3877
683,Ефимова Раиса Дмитриевна,4475 772875,"с. Листвянка (Иркут.), пр. Луговой, д. 2 к. 10, 538602",8 (262) 542-0412
684,Елизавета Артемовна Костина,1349 153035,"с. Славгород, ул. Флотская, д. 2, 079419",+7 (245) 381-0979
685,Гаврила Викторович Ситников,6464 355400,"г. Черусти, бул. Шишкина, д. 56 стр. 4/3, 517422",+70432611890
686,Тимофеев Наум Феликсович,3063 925206,"п. Белогорск (Амур.), ул. Учительская, д. 8/3 к. 120, 366219",8 368 900 5779
687,Аристарх Богданович Горшков,4362 171942,"к. Уэлен, ул. Кочубея, д. 89, 307221",+7 386 908 71 67
688,Ковалев Аким Димитриевич,4394 714867,"клх Подольск, пр. Заозерный, д. 28, 074436",+7 234 422 5216
689,Александров Дмитрий Гордеевич,4538 952547,"п. Анадырь, наб. Маяковского, д. 8/3 стр. 1/4, 655132",8 (617) 948-02-45
690,Людмила Харитоновна Потапова,4817 444519,"с. Ахтубинск, ул. Веселая, д. 258, 686498",8 478 686 23 76
691,г-жа Овчинникова Светлана Ивановна,3417 926952,"к. Апшеронск, бул. Камский, д. 9/2 стр. 890, 992164",+7 069 836 9235
692,Ирина Тимофеевна Федотова,1046 390743,"с. Аша, алл. Пригородная, д. 99 стр. 6/5, 220212",+7 (720) 550-3300
693,Хохлов Спартак Матвеевич,3370 236306,"клх Печенга, алл. Заозерная, д. 908 к. 214, 009169",+7 (327) 379-89-79
694,Кузнецов Тит Игоревич,9850 362829,"ст. Усолье Сибирское, пр. Отрадный, д. 4/1 к. 909, 336113",8 (118) 151-98-54
695,Вячеслав Ефстафьевич Алексеев,3858 215266,"клх Крымск, ул. Верхняя, д. 4 стр. 4, 660756",89944946672
696,Белова Анастасия Тимуровна,1422 238205,"клх Амурск, бул. Социалистический, д. 42, 940262",+7 858 174 5273
697,Людмила Георгиевна Тихонова,1243 475644,"п. Нефедова, ул. Октябрьская, д. 2 к. 29, 851816",+7 255 904 61 00
698,Дементий Гурьевич Павлов,4898 717457,"с. Апшеронск, ул. Полярная, д. 38, 101232",86151204850
699,тов. Кудряшов Любосмысл Давидович,6304 116547,"с. Баргузин, бул. Тепличный, д. 77 к. 74, 191530",8 734 724 3586
700,Исаков Творимир Власович,3854 378258,"ст. Вологда, бул. Подлесный, д. 3/7 стр. 1/9, 665622",+71976878494
701,Болеслав Владиленович Савин,1858 232915,"к. Амдерма, пр. Приозерный, д. 9, 422354",+7 (404) 668-2121
702,Пимен Димитриевич Елисеев,7897 651640,"к. Красноуральск, ш. Коллективное, д. 564 стр. 811, 881827",+7 (063) 435-9488
703,Ангелина Станиславовна Михеева,2862 881886,"д. Апрелевка, пр. Большевистский, д. 251 к. 321, 434123",+7 160 498 6037
704,Кулаков Силантий Теймуразович,2041 599380,"п. Жуковский, бул. Проезжий, д. 997, 114003",+77131719786
705,Дементьев Василий Терентьевич,8344 915809,"клх Югорск, бул. 9 мая, д. 2, 785501",+7 375 358 21 07
706,Тамара Станиславовна Ларионова,6931 638169,"с. Джейрах, пер. Весенний, д. 27 к. 2/7, 881972",+7 (399) 647-71-83
707,Зосима Анатольевич Третьяков,2786 573962,"г. Истра, пер. Пионерский, д. 6 к. 9/1, 244323",8 221 690 69 68
708,Ратибор Дорофеевич Афанасьев,9254 332311,"с. Саров (Морд.), бул. 70 лет Октября, д. 269 стр. 69, 150164",+7 (610) 703-35-08
709,Галина Ильинична Якушева,1710 862569,"д. Углич, пер. Болотный, д. 9, 813004",+7 691 053 02 15
710,Марина Руслановна Молчанова,9543 416282,"клх Любань, бул. Владимирский, д. 69 к. 94, 105014",8 (642) 789-61-57
711,Мартын Захарьевич Кононов,8504 774591,"д. Бузулук, пр. Ворошилова, д. 623 к. 9/2, 542609",8 (236) 024-46-54
712,Роман Фролович Баранов,1510 163780,"г. Саратов, ул. Бажова, д. 90, 156478",+7 (703) 175-4380
713,Нинель Кирилловна Бирюкова,8847 988456,"д. Мураши, пр. Байкальский, д. 1/3 стр. 55, 862728",8 (407) 664-2076
714,Баранова Ольга Афанасьевна,7580 546980,"п. Уссурийск, пр. Марта 8, д. 35 к. 78, 906048",8 (693) 205-5340
715,Александр Виленович Мухин,2768 614084,"клх Великий Устюг, пер. Химиков, д. 5/1 к. 4, 670789",8 (755) 426-19-03
716,Светлана Захаровна Куликова,8267 177060,"п. Печенга, ш. Мельничное, д. 4/3 стр. 322, 111757",8 917 162 04 29
717,Маргарита Вадимовна Дмитриева,2323 437758,"д. Усть-Калманка, ул. Грибоедова, д. 71, 392202",8 980 142 64 71
718,Некрасов Аким Артёмович,3430 168872,"ст. Ангарск, ш. Тихое, д. 4/8, 500493",+7 (267) 244-6931
719,Нинель Валериевна Воронцова,3067 388375,"с. Кондопога, ул. Минская, д. 565 стр. 925, 193932",8 (272) 812-91-63
720,Анисим Ефимович Туров,9984 846746,"п. Руза, пр. Докучаева, д. 6/3 стр. 3/9, 539749",85070886406
721,Майя Наумовна Сазонова,6327 499407,"г. Усинск, бул. Пушкинский, д. 19, 215439",+7 448 909 3225
722,Зинаида Григорьевна Захарова,9692 409222,"п. Новороссийка, ул. Сенная, д. 6, 019354",8 036 988 8439
723,Носов Иннокентий Георгиевич,8433 630108,"ст. Котельнич, алл. Кузнецова, д. 90 к. 959, 124412",80759659992
724,Варвара Вениаминовна Николаева,8048 203996,"п. Буденновск, пр. Некрасова, д. 5 к. 11, 294193",8 (591) 922-67-13
725,Давыдов Игнатий Трифонович,2874 994217,"ст. Кызыл, наб. Короткая, д. 5/7 к. 720, 730099",+7 (845) 240-32-11
726,Иван Игнатович Казаков,4522 550961,"г. Курумкан, бул. Кленовый, д. 591, 087797",+7 (479) 254-22-18
727,Рогова Зоя Леонидовна,8398 339592,"клх Алагир, ш. Клары Цеткин, д. 1/7 к. 7/4, 329986",8 159 025 7846
728,Спиридон Игнатьевич Калашников,7779 455395,"ст. Урай, ш. Ломоносова, д. 8/3, 208467",+7 (925) 435-51-96
729,Яковлев Дементий Гавриилович,8430 518098,"ст. Воскресенск, алл. К.Маркса, д. 3/5 стр. 3/9, 394201",+7 (234) 149-92-90
730,Элеонора Николаевна Карпова,7815 865054,"г. Данков, пр. Советский, д. 6 к. 795, 217400",+7 (910) 193-3538
731,Кузьмина Галина Кузьминична,2557 427730,"г. Чулым, пр. Садовый, д. 960, 770564",8 160 762 64 38
732,Казакова Агафья Андреевна,7992 427704,"с. Иваново, наб. Олега Кошевого, д. 376, 133610",84416423165
733,Константин Валентинович Фомичев,5176 492483,"п. Слюдянка, бул. Коминтерна, д. 8 к. 1/7, 494290",+76175518870
734,тов. Орехова Эмилия Феликсовна,3500 820184,"к. Ишим, алл. Лунная, д. 57, 417234",8 653 869 4790
735,Уваров Куприян Исидорович,8770 170394,"ст. Джейрах, пер. Дачный, д. 8 к. 93, 410095",+7 (855) 742-1643
736,Харлампий Аверьянович Щукин,2494 972176,"с. Тында, наб. Войкова, д. 747, 437884",+73706618756
737,Павел Фролович Титов,2398 197758,"с. Усть-Калманка, наб. Строителей, д. 985, 027729",+7 084 507 86 04
738,Майя Наумовна Ситникова,8075 201255,"к. Ахтубинск, бул. Покровский, д. 5/7, 306773",+7 671 822 2667
739,Ирина Артемовна Горбачева,7105 951201,"д. Терскол, наб. Красноярская, д. 1 к. 8/4, 342898",8 (605) 504-92-21
740,Семенова Иванна Федоровна,3131 683397,"д. Петушки, бул. Азина, д. 466 стр. 20, 290739",82891982718
741,Филатов Любомир Гертрудович,1982 714953,"г. Серов, ул. Олега Кошевого, д. 5 стр. 56, 039831",+7 (549) 014-5996
742,Натан Вячеславович Голубев,6400 802559,"п. Агата, наб. Тополиная, д. 4 к. 4, 217816",8 (806) 643-15-89
743,Алла Борисовна Щербакова,3002 530764,"ст. Тихорецк, наб. Молодежная, д. 17, 709264",+7 703 088 0817
744,Алексеев Стоян Владленович,6793 797660,"клх Майкоп, ш. Энгельса, д. 307 к. 3, 411680",8 919 612 76 62
745,Морозов Тарас Венедиктович,7929 856086,"д. Голицыно, ул. Ягодная, д. 4/5 к. 5, 596245",8 (701) 204-2425
746,Кириллов Адам Бенедиктович,1842 401601,"с. Ногинск (Моск.), ул. Казанская, д. 8, 039670",+7 (436) 524-05-53
747,Родионова Зоя Сергеевна,6119 468727,"ст. Нурлат, бул. Юбилейный, д. 56 к. 61, 738546",8 232 360 66 79
748,Светлана Наумовна Боброва,2697 705991,"к. Черемхово, пер. Водников, д. 12 к. 3, 226992",+7 666 179 9623
749,Марина Юрьевна Капустина,9313 323072,"п. Москва, бул. Беляева, д. 9/9 стр. 8/8, 560413",+78208493153
750,Кононова Евдокия Эльдаровна,3535 788637,"п. Печенга, ул. Новая, д. 144, 629143",+7 491 341 0389
751,г-н Мясников Тихон Харитонович,8900 335137,"д. Элиста, пр. Чернышевского, д. 5/3 стр. 14, 920823",8 309 766 9194
752,Орехова Милица Владимировна,2773 467121,"с. Тында, ул. Кольцевая, д. 6/4, 796618",8 957 240 43 47
753,Гремислав Жоресович Цветков,7022 220465,"с. Южно-Сахалинск, ш. Черемушки, д. 800 к. 8/4, 175036",+7 920 259 99 19
754,Трофимов Евлампий Глебович,5564 701987,"п. Макушино, алл. Кирова, д. 5 стр. 5/9, 476078",8 235 107 65 19
755,Воронов Ананий Ильясович,4705 946432,"клх Коломна, алл. Белинского, д. 745 стр. 14, 858055",8 (115) 744-9653
756,Андреева Марфа Альбертовна,8030 986209,"г. Белогорск (Амур.), ул. Высоковольтная, д. 545 к. 184, 982218",+7 396 620 3858
757,Зимина Ирина Архиповна,1430 738577,"п. Павловский Посад, алл. Титова, д. 764 к. 43, 623039",8 (440) 880-67-08
758,Елисеева Тамара Романовна,5381 130359,"г. Геленджик, бул. Звездный, д. 4 стр. 313, 611584",8 (580) 526-3211
759,Маслова Александра Кирилловна,3955 386544,"п. Анапа, алл. Чайкиной, д. 577 к. 5, 708231",8 (146) 199-53-94
760,Святослав Терентьевич Исаков,6062 456331,"п. Кош-Агач, бул. Менделеева, д. 153 к. 26, 025787",+7 368 605 0630
761,Изяслав Феодосьевич Никонов,6751 106402,"г. Губкинский, пер. Базарный, д. 5/1 стр. 103, 203025",+7 (094) 523-75-97
762,Громова Елизавета Вадимовна,3972 250210,"г. Белгород, бул. Парижской Коммуны, д. 627 стр. 5/6, 492054",8 (944) 538-1180
763,Ковалева Таисия Эльдаровна,7566 172965,"клх Нижнеудинск, алл. Дальневосточная, д. 6 стр. 7/3, 952179",8 (056) 603-61-62
764,Панфил Аксёнович Третьяков,3324 876962,"с. Елатьма, пр. Юбилейный, д. 63 к. 658, 153017",+7 (167) 156-0587
765,Давыдова Василиса Вячеславовна,1502 196214,"г. Карталы, пер. Энгельса, д. 8, 064531",8 790 571 9189
766,Кудряшова Клавдия Ниловна,9691 325583,"к. Осташков, пер. Белорусский, д. 85, 876805",8 (023) 771-84-30
767,Антонина Феликсовна Герасимова,7163 540226,"д. Новосибирск, пр. Тульский, д. 33 к. 4/3, 964402",8 (253) 267-6992
768,Порфирий Харламович Русаков,8432 457455,"п. Тырныауз, бул. Малый, д. 323 к. 591, 169332",8 (442) 347-1998
769,Кошелев Авксентий Харлампьевич,3578 488028,"ст. Вендинга, ш. Угольное, д. 3 к. 1/8, 699913",8 (310) 064-3322
770,Нина Владиславовна Сысоева,6105 856648,"с. Снежинск, алл. Одесская, д. 168 к. 7/5, 070385",+7 360 595 2984
771,Дмитриев Борислав Алексеевич,6314 914571,"клх Белорецк, пр. Просторный, д. 667, 676259",+7 620 036 3856
772,Иванна Наумовна Артемьева,2391 155164,"д. Северобайкальск, наб. Вахитова, д. 91 к. 89, 914986",+7 995 504 9326
773,Нина Кирилловна Рябова,3549 265056,"клх Кизел, наб. Революции, д. 321 стр. 515, 340012",8 (622) 398-47-42
774,Галина Львовна Афанасьева,1815 806707,"г. Токма, пер. Малый, д. 83 стр. 1/6, 168061",+7 (495) 647-9984
775,Любосмысл Якубович Котов,2336 385320,"д. Оса, бул. Тульский, д. 397, 610809",+7 (616) 620-16-55
776,Нонна Сергеевна Исакова,8259 794093,"с. Троицк (Моск.), наб. Чернышевского, д. 8 к. 2, 476400",+7 687 586 8240
777,Павел Тарасович Казаков,7947 609253,"г. Елатьма, наб. Дружбы, д. 2, 402338",8 860 835 70 17
778,Николаев Осип Георгиевич,8242 534303,"ст. Курильск, алл. Морозова, д. 620, 898309",+71349096197
779,Беспалова Ульяна Рудольфовна,5475 326040,"к. Елабуга, наб. Рябиновая, д. 75 стр. 9, 450735",8 748 095 73 94
780,Белозерова Лукия Харитоновна,9394 219346,"клх Рыльск, алл. Сплавная, д. 3, 315892",8 849 073 4203
781,Кононов Потап Фокич,6655 550797,"д. Сальск, наб. Нефтяников, д. 941 к. 5/9, 308829",8 868 419 6233
782,Рожков Пахом Аксёнович,2816 397005,"клх Юрьевец (Иван.), алл. Высоцкого, д. 8/5 к. 81, 066293",+7 518 178 82 42
783,Майя Львовна Воронцова,8972 652530,"д. Уссурийск, ш. Солнечное, д. 3/4 стр. 37, 717989",+7 223 790 0654
784,София Петровна Павлова,6053 147623,"с. Челябинск, бул. Большевистский, д. 876 к. 6, 981889",+7 737 815 9157
785,Наумова Фаина Кузьминична,4612 514463,"п. Пинега, алл. З.Космодемьянской, д. 9 стр. 7/4, 207612",+7 (961) 219-0518
786,София Болеславовна Степанова,1897 108060,"д. Данков, бул. Восьмого Марта, д. 166, 079237",+7 (982) 689-33-48
787,Якушева Нина Кузьминична,4349 416061,"п. Моздок, пр. Папанина, д. 8, 833557",+7 773 123 1555
788,Федосеева Лариса Павловна,4460 904624,"п. Вилюйск, пр. Минский, д. 5 стр. 1, 588311",+71470123503
789,Прокл Валентинович Большаков,3248 901280,"клх Ачинск, бул. Бабушкина, д. 8/9 стр. 523, 568446",8 (940) 366-40-16
790,Кузьмин Юлий Жоресович,5186 403507,"ст. Тамбей, бул. Снежный, д. 859 стр. 8, 927318",8 830 291 58 54
791,Бирюкова Елизавета Евгеньевна,6375 225812,"г. Оймякон, наб. Верхняя, д. 5 стр. 79, 073446",8 (462) 159-58-41
792,Пелагея Ивановна Гришина,1126 621546,"г. Саратов, наб. Полевая, д. 22, 698141",+7 (447) 609-4837
793,Ия Алексеевна Зиновьева,8055 284229,"д. Пинега, бул. Тульский, д. 30 к. 6/1, 218366",8 (719) 666-61-02
794,тов. Фомичева Жанна Игоревна,3116 498676,"п. Губкин, бул. Проточный, д. 9, 137683",8 759 017 79 15
795,Антонов Кирилл Трофимович,9725 837852,"к. Арзамас, алл. Ульяновская, д. 25 стр. 5/7, 642601",8 (637) 263-1995
796,Носкова Марина Юрьевна,4770 624563,"д. Ербогачен, алл. Вахитова, д. 7/5 стр. 149, 385025",8 134 448 6722
797,Белякова Елизавета Филипповна,6802 175576,"с. Комсомольск-на-Амуре, ул. Калужская, д. 5, 157493",+7 (511) 497-88-79
798,Екатерина Афанасьевна Кузьмина,7505 878086,"г. Черкесск, наб. Петровская, д. 8/7 к. 2/9, 085800",+7 873 143 91 51
799,Зоя Евгеньевна Горбунова,1693 557409,"п. Яхрома, ш. Пионерское, д. 9/2, 109685",8 425 706 80 26
800,Евпраксия Ефимовна Стрелкова,1307 582087,"к. Инта, бул. Привольный, д. 160 стр. 13, 865505",+7 (241) 142-06-67
801,Веселов Афиноген Дмитриевич,2275 428267,"г. Владивосток, пр. Ленский, д. 38 к. 32, 005392",+7 (205) 620-19-01
802,Никитин Исай Ефремович,8033 701253,"д. Вологда, алл. Локомотивная, д. 3, 132394",8 645 234 2864
803,Клавдия Юрьевна Зуева,7626 843963,"п. Кулунда, пер. Парижской Коммуны, д. 4/5 стр. 60, 677349",8 (529) 735-6152
804,тов. Фомина Лора Феликсовна,7843 403578,"с. Охотск, наб. Лазурная, д. 796, 147533",8 952 474 66 53
805,Феликс Устинович Гусев,2887 524707,"п. Льгов, бул. Коминтерна, д. 3/5, 571276",+7 (835) 434-6858
806,Зинаида Филипповна Козлова,1341 440544,"с. Углич, наб. Чайкиной, д. 99, 615381",+7 683 710 30 73
807,Натан Ануфриевич Воронов,3815 940247,"г. Кызыл, пер. Олега Кошевого, д. 9/1 стр. 56, 121463",84762542926
808,Кира Макаровна Ситникова,8538 972442,"ст. Калевала, ул. Бажова, д. 59 стр. 536, 126649",8 (196) 706-83-35
809,Макаров Амос Бориславович,6928 192410,"п. Нижнеудинск, ул. Торговая, д. 4/5 стр. 413, 443767",+7 (481) 409-8410
810,Нина Святославовна Моисеева,8155 985506,"г. Красногорск (Моск.), ул. Крайняя, д. 1/5 стр. 500, 028866",+7 680 199 03 42
811,Сазонов Евстигней Дорофеевич,2734 355135,"д. Кудымкар, ул. Санаторная, д. 4, 607917",81386015711
812,Валерия Григорьевна Шашкова,8138 717476,"д. Миллерово, алл. Лермонтова, д. 1/3, 411287",+75271936785
813,тов. Самойлов Пахом Геннадиевич,7560 649414,"д. Валаам, бул. Тюленина, д. 2, 194232",+7 540 131 53 50
814,Пимен Гаврилович Колесников,2288 514991,"д. Краснокамск, наб. Славянская, д. 3 к. 5/2, 254717",88994885669
815,Филарет Гурьевич Павлов,6083 882033,"г. Чокурдах, бул. 50 лет Октября, д. 8/6 стр. 4/6, 842271",8 (266) 256-50-46
816,Олимпиада Архиповна Нестерова,6562 332335,"к. Кырен, ш. Минское, д. 768, 408710",+7 668 904 1728
817,Воронов Орест Власович,6456 916964,"г. Нижний Новгород, алл. Казачья, д. 92 стр. 32, 408475",+7 (835) 999-40-04
818,Владимиров Фадей Евстигнеевич,3754 180089,"п. Объячево, бул. Пограничный, д. 15, 357228",82064157809
819,Светлана Егоровна Новикова,9363 763984,"ст. Брянск, наб. Кузнечная, д. 6, 419528",+7 447 867 42 80
820,Носков Сократ Давидович,2868 656379,"п. Нефедова, пер. Восточный, д. 97 к. 421, 436990",8 585 575 9940
821,Матвеева Евгения Филипповна,9355 303322,"д. Руза, бул. Клубный, д. 6 стр. 98, 061065",8 733 745 70 16
822,Прокл Фёдорович Тарасов,6724 468154,"клх Уфа, наб. Майская, д. 45, 843769",82964447725
823,Агафья Тарасовна Боброва,3419 347745,"клх Диксон, алл. Сахалинская, д. 9 к. 204, 241553",8 915 855 74 90
824,Сигизмунд Матвеевич Попов,2684 253557,"п. Нягань, ул. Волочаевская, д. 33 к. 5, 231582",8 (630) 402-9662
825,Юлия Эльдаровна Тарасова,5193 306854,"г. Ступино, алл. Кленовая, д. 50 к. 967, 153926",8 937 063 25 03
826,Жуков Фрол Владиленович,3842 731661,"д. Новороссийка, алл. Короткая, д. 161, 933359",+7 (797) 190-0002
827,Юдина Лукия Оскаровна,3504 897143,"п. Йошкар-Ола, пр. Бригадный, д. 2/9 к. 6, 079923",+7 453 231 6778
828,Ия Леоновна Мельникова,2234 285751,"клх Луховицы, пр. Полевой, д. 694, 911776",8 650 527 61 20
829,Галина Тимуровна Беляева,9095 586490,"д. Белоярский, бул. Уральский, д. 422 к. 816, 067635",+7 (223) 718-5921
830,Марина Семеновна Молчанова,8354 814220,"с. Кетченеры, ул. Народная, д. 3 к. 4, 003753",88923132465
831,Исаева Прасковья Мироновна,6295 757685,"п. Сосьва (Хант.), бул. Отрадный, д. 478 стр. 7/6, 538201",+7 406 526 64 26
832,Ефим Исидорович Голубев,6179 258290,"п. Лагань, наб. Проточная, д. 67 к. 6/7, 648784",86224945104
833,Всеслав Жанович Иванов,8205 171603,"д. Пышма, пр. Орджоникидзе, д. 720 к. 77, 293509",8 (934) 421-29-14
834,Мокей Абрамович Герасимов,8682 563688,"к. Сыктывкар, пер. Лесный, д. 6 к. 8/3, 184070",+7 (398) 214-7823
835,Юдин Герман Антонович,5961 935012,"г. Певек, пр. 9 Января, д. 763 к. 92, 301122",+7 084 842 6483
836,Ситников Еремей Федосьевич,5500 720148,"г. Тимашевск, бул. Кольцова, д. 2/4, 054946",82085649013
837,Ефремов Моисей Бенедиктович,1920 469038,"г. Абакан, ул. Толстого, д. 7, 758080",+7 (889) 044-1040
838,Арсений Иларионович Маслов,9312 177794,"г. Катайск, алл. Пушкинская, д. 9 к. 57, 558030",80168564717
839,Нонна Тимуровна Белоусова,6085 584172,"д. Ачинск, пр. Пушкинский, д. 9/9, 716115",8 (668) 611-9976
840,Фока Германович Нестеров,8404 139434,"с. Бологое, ш. Дачное, д. 1 к. 9, 534581",85657285353
841,Фаина Эдуардовна Мамонтова,1932 486649,"п. Осташков, бул. Морской, д. 677 к. 915, 668793",+7 302 853 2727
842,Нина Эдуардовна Шилова,5703 180458,"к. Братск, наб. Транспортная, д. 35 стр. 5, 130873",+7 897 207 3827
843,Олимпиада Робертовна Русакова,2479 744883,"ст. Таштагол, алл. 8 Марта, д. 97 к. 4/1, 071210",+7 (423) 447-30-57
844,Нонна Руслановна Белова,9307 503159,"клх Челюскин, бул. Шишкина, д. 765 стр. 7, 764099",8 833 440 09 52
845,Бирюков Кондрат Викентьевич,8581 708519,"п. Серпухов, алл. Саратовская, д. 21 стр. 4, 705473",8 015 791 15 01
846,Афанасьев Георгий Федосеевич,1672 571579,"д. Аршан (Бурят.), пр. Тимирязева, д. 84, 978335",+78835719214
847,Воронова Татьяна Богдановна,4084 437145,"п. Териберка, бул. Красина, д. 4 к. 40, 726652",8 (246) 854-9272
848,Андрон Александрович Пахомов,8792 625721,"д. Павловская, ул. Дальняя, д. 7 стр. 151, 432716",+7 (033) 563-6930
849,Павлов Арефий Алексеевич,3471 164879,"г. Усть-Калманка, пер. Торговый, д. 148 к. 48, 415892",80930437661
850,Аксенов Никодим Власович,8381 208529,"п. Джейрах, бул. Карла Либкнехта, д. 559 стр. 5/8, 531105",8 (330) 967-3979
851,Кудрявцева Антонина Федоровна,6626 849014,"п. Ребриха, алл. Монтажников, д. 6/1 стр. 767, 187762",8 (836) 368-8501
852,Афанасьева Галина Робертовна,2381 629057,"д. Ершов, пр. Космодемьянской, д. 8/9, 937616",8 228 989 0749
853,Константинова Лариса Феликсовна,3827 141043,"к. Невьянск, пр. Ильича, д. 3/7 стр. 8, 408385",8 (050) 141-7165
854,Фортунат Геннадиевич Дроздов,5059 841995,"д. Нижний Тагил, наб. Студенческая, д. 2/2 к. 9, 005009",+7 (449) 287-87-57
855,г-жа Носкова Акулина Вениаминовна,8172 560767,"г. Волоколамск, алл. 50 лет Октября, д. 718 стр. 374, 695222",+7 (369) 318-0620
856,Селиверстов Сигизмунд Герасимович,9586 648141,"ст. Кудымкар, пр. Олега Кошевого, д. 84, 374057",+7 446 956 74 06
857,Горшкова Евфросиния Михайловна,3600 481574,"к. Кемерово, наб. Песчаная, д. 7 к. 9/9, 583483",+78358626736
